TransactionID,CustomerID,AccountNumber,TransactionTypeID,TransactionAmount,UsageQuantity,TDUAmount,CreatedDate
46399,3215,RESI-103598,4,2.88,0,0,2025-05-20
46793,3244,COMM-103631,2,174.89,2091,18,2025-05-20
46943,3254,RESI-103643,1,25.46,144,4.08,2025-05-20
47053,3263,RESI-103652,1,33.71,235,6.34,2025-05-20
47328,3282,RESI-103675,1,26.54,159,4.41,2025-05-20
47383,3285,SMALLCOMM-103678,1,202.22,1621,29.6,2025-05-20
47664,3303,SMALLCOMM-103700,1,156.23,1084,29.27,2025-05-20
47683,3304,RESI-103701,1,11.57,92,2.78,2025-05-20
47739,3310,SMALLCOMM-103707,3,136.87,2221,38.22,2025-05-20
47940,3324,RESI-103721,3,18.04,288,8.53,2025-05-20
48032,3331,SMALLCOMM-103728,1,148.42,1248,17.58,2025-05-20
48161,3342,RESI-103739,1,38.6,257,5.09,2025-05-20
48237,1267,RESI-106106,2,36.02,241,8.88,2025-05-20
48510,1682,RESI-106121,2,19.81,135,3.34,2025-05-20
48803,3378,RESI-103777,2,12.68,104,2.04,2025-05-20
48840,3381,RESI-103780,2,18.37,129,3.31,2025-05-20
48988,3392,COMM-103791,4,25.09,0,0,2025-05-20
49447,3423,RESI-103828,1,12.32,79,2.69,2025-05-20
49981,3459,COMM-103869,2,248.57,2182,39.4,2025-05-20
50530,3500,RESI-103915,1,9.98,70,1.78,2025-05-20
50547,3502,SMALLCOMM-103917,4,9.69,0,0,2025-05-20
51051,3533,SMALLCOMM-103949,1,336.06,2336,40.6,2025-05-20
51089,3535,SMALLCOMM-103951,1,315.97,2500,77.89,2025-05-20
51161,3539,SMALLCOMM-103955,1,83.06,720,11.65,2025-05-20
51178,3540,RESI-103956,4,1.84,0,0,2025-05-20
51427,3555,COMM-103975,1,432.35,3981,72.57,2025-05-20
51481,3559,RESI-103979,1,37.47,248,4.92,2025-05-20
51703,3575,RESI-103995,2,29.33,167,4.54,2025-05-20
51794,3581,SMALLCOMM-104003,1,59.16,564,10.04,2025-05-20
51830,3584,COMM-104006,1,141.79,1670,35.04,2025-05-20
52435,3618,RESI-104049,2,12.26,91,2.57,2025-05-20
52580,3629,SMALLCOMM-104060,4,8.49,0,0,2025-05-20
53059,3667,SMALLCOMM-104101,2,96.27,872,19.51,2025-05-20
53316,3691,RESI-104126,1,16.49,109,2.69,2025-05-20
53631,3712,RESI-104150,2,26.29,156,6.3,2025-05-20
54423,3762,RESI-104208,2,37.41,281,7.77,2025-05-20
54718,3783,SMALLCOMM-104233,2,202.25,1821,31.79,2025-05-20
54754,3786,RESI-104236,2,35.37,232,7.05,2025-05-20
54955,3803,COMM-104254,2,236.69,2535,41.87,2025-05-20
55010,3808,RESI-104260,2,48.54,279,7.85,2025-05-20
55101,3813,RESI-104267,2,43.02,250,6.53,2025-05-20
55338,3827,RESI-104283,1,14.05,108,1.47,2025-05-20
55356,3828,RESI-104284,1,35.92,248,7.1,2025-05-20
56080,3879,RESI-104342,1,12.22,91,1.51,2025-05-20
56207,3893,SMALLCOMM-104356,1,106.25,935,14.42,2025-05-20
56298,3898,COMM-104361,2,205.73,1929,23.33,2025-05-20
56445,3905,SMALLCOMM-104371,1,130.85,1150,26.28,2025-05-20
56558,3912,SMALLCOMM-104378,1,99.69,918,19.92,2025-05-20
56834,3934,SMALLCOMM-104400,1,82.09,643,11.97,2025-05-20
56908,3941,SMALLCOMM-104407,1,160.87,1410,36.61,2025-05-20
57149,3958,COMM-104426,2,347.02,3388,68.13,2025-05-20
57241,3962,COMM-104431,2,456.54,4639,65.13,2025-05-20
57314,3971,SMALLCOMM-104440,2,281.8,2257,35.06,2025-05-20
57331,3972,SMALLCOMM-104441,1,111.31,898,11.47,2025-05-20
57386,3975,RESI-104444,2,28.95,237,3,2025-05-20
57423,3977,SMALLCOMM-104446,2,154.72,1416,37.88,2025-05-20
57514,3983,COMM-104454,1,264.45,2661,33.87,2025-05-20
57625,3999,RESI-104470,1,35.7,281,8.83,2025-05-20
57679,4002,RESI-104473,1,17.98,104,2.59,2025-05-20
57831,4009,COMM-104484,2,269.49,3319,40.33,2025-05-20
58212,4035,RESI-104514,1,26.68,171,5.04,2025-05-20
58549,4056,COMM-104541,2,322.84,3229,78.48,2025-05-20
59193,4099,SMALLCOMM-104590,1,205.83,1686,27.4,2025-05-20
59505,4118,SMALLCOMM-104614,1,140.24,1211,28.97,2025-05-20
59597,4129,RESI-104625,1,36.31,228,6.69,2025-05-20
59761,4144,SMALLCOMM-104641,2,342.28,2288,61.32,2025-05-20
59852,4149,RESI-104647,1,50.19,299,6.26,2025-05-20
60128,4165,SMALLCOMM-104668,1,176.72,1740,32.15,2025-05-20
60219,4173,SMALLCOMM-104676,2,179.16,1763,41.52,2025-05-20
61099,4231,RESI-104751,2,17.91,100,2.69,2025-05-20
61564,4261,RESI-104786,1,17.3,111,4.26,2025-05-20
61653,4267,RESI-104793,4,1.06,0,0,2025-05-20
61858,4279,SMALLCOMM-104807,2,79.7,701,9.75,2025-05-20
61948,4286,SMALLCOMM-104816,4,12.66,0,0,2025-05-20
62434,4317,COMM-104849,1,242.43,2692,28.64,2025-05-20
62673,4330,RESI-104865,1,28.63,205,6.75,2025-05-20
62711,4332,COMM-104867,4,32.68,0,0,2025-05-20
62766,4336,SMALLCOMM-104871,1,196.4,1485,43.99,2025-05-20
62948,4349,RESI-104885,1,33.55,266,7.61,2025-05-20
62966,4350,COMM-104886,1,219.72,2379,48.49,2025-05-20
63184,4361,RESI-104900,1,25.69,144,5.36,2025-05-20
63348,4373,RESI-104912,1,36.2,217,5.43,2025-05-20
63901,4410,SMALLCOMM-104951,1,220.55,1658,33.49,2025-05-20
64232,4434,RESI-104976,2,27.38,204,2.85,2025-05-20
64269,4436,RESI-104978,1,33.04,196,3.95,2025-05-20
64818,4474,RESI-105024,2,12.07,96,2.74,2025-05-20
64999,4495,RESI-105045,2,29.7,217,4.41,2025-05-20
65070,4500,COMM-105050,1,339.56,2861,42.83,2025-05-20
66152,4578,COMM-105145,4,19.29,0,0,2025-05-20
66353,4588,COMM-105157,4,37.47,0,0,2025-05-20
66705,4612,RESI-105183,1,34.23,233,4.7,2025-05-20
66837,4619,RESI-105192,1,26.83,166,6.62,2025-05-20
66891,4625,RESI-105199,1,36.1,227,5.14,2025-05-20
67075,4636,COMM-105210,2,191.66,2354,38.5,2025-05-20
67428,4656,RESI-105232,2,27.72,171,3.97,2025-05-20
67500,4659,COMM-105236,1,388.46,3392,40.01,2025-05-20
67648,4670,SMALLCOMM-105248,2,243.81,2166,52.61,2025-05-20
67720,4675,COMM-105254,1,278.24,2851,45.57,2025-05-20
67886,4683,RESI-105264,1,27.17,216,6.29,2025-05-20
68238,4705,COMM-105290,2,196.56,2210,20.06,2025-05-20
68365,4716,COMM-105302,1,137.02,1497,19.28,2025-05-20
68457,4721,RESI-105308,1,46.97,293,6.75,2025-05-20
68476,4722,SMALLCOMM-105309,2,171.49,1647,17.47,2025-05-20
68606,4733,RESI-105320,2,31.21,194,5.09,2025-05-20
69432,4790,SMALLCOMM-105381,1,59.46,575,14.5,2025-05-20
69636,4803,RESI-105394,1,23.99,154,2.96,2025-05-20
70019,4830,SMALLCOMM-105421,1,86.56,782,9.36,2025-05-20
70110,4840,SMALLCOMM-105432,4,5.62,0,0,2025-05-20
70701,4881,RESI-105478,1,18.74,124,2.84,2025-05-20
70792,4889,RESI-105486,2,12.28,100,2.36,2025-05-20
72327,4933,COMM-105536,1,354.2,3716,63.6,2025-05-20
72345,4934,SMALLCOMM-105537,1,128.33,1272,13.7,2025-05-20
72510,4945,RESI-105548,2,9.58,76,2.07,2025-05-20
72585,4949,RESI-105552,1,25.55,179,4.97,2025-05-20
72791,4961,SMALLCOMM-105564,1,291.77,2464,30.19,2025-05-20
72903,4967,RESI-105570,1,42.93,263,4.52,2025-05-20
73177,4988,COMM-105591,1,421.68,4598,103.57,2025-05-20
488,3752,RESI-106096,2,39.46,248,5.23,2025-05-19
561,4947,RESI-106100,1,41.03,259,5.5,2025-05-19
805,48,RESI-100051,2,15.4,123,1.57,2025-05-19
915,54,RESI-100058,2,21.09,124,3.84,2025-05-19
1121,67,COMM-100076,1,259.07,2217,64.12,2025-05-19
1270,77,RESI-100088,1,39.32,288,9.31,2025-05-19
1508,95,RESI-100106,1,33.29,196,3.71,2025-05-19
1546,98,RESI-100109,2,15.22,89,3.69,2025-05-19
2004,135,SMALLCOMM-100149,1,232.28,2116,41.98,2025-05-19
2059,139,RESI-100153,1,18.06,116,2.52,2025-05-19
2373,164,RESI-100180,1,10.93,82,2.58,2025-05-19
2521,177,COMM-100196,1,185.42,1713,42.71,2025-05-19
2666,184,RESI-100204,1,45.03,269,7.22,2025-05-19
2813,194,RESI-100214,4,2.91,0,0,2025-05-19
3292,226,COMM-100251,2,174.03,1881,26.74,2025-05-19
3367,231,RESI-100256,1,26.38,197,5.92,2025-05-19
3973,274,COMM-100303,1,180.47,1510,39.11,2025-05-19
4250,293,COMM-100324,3,132.27,3459,52.18,2025-05-19
4692,323,SMALLCOMM-100360,2,153.72,1199,33.13,2025-05-19
4746,327,COMM-100364,2,200.51,2497,37.48,2025-05-19
5257,362,SMALLCOMM-100404,4,9.99,0,0,2025-05-19
5426,375,RESI-100418,2,21.92,138,5.45,2025-05-19
5500,378,COMM-100423,2,332.73,2952,58.98,2025-05-19
5940,406,RESI-100453,1,28.34,178,3.96,2025-05-19
5977,408,RESI-100455,1,10,57,1.8,2025-05-19
6217,426,SMALLCOMM-100475,1,235.52,1712,37.62,2025-05-19
6456,443,COMM-100494,1,411.02,4732,69.57,2025-05-19
6494,445,RESI-100497,2,29.79,187,6.6,2025-05-19
6912,473,RESI-100527,1,16.17,103,1.74,2025-05-19
7373,504,RESI-100567,2,33.05,261,4.99,2025-05-19
7851,535,RESI-100601,2,8.97,60,1.84,2025-05-19
7888,537,RESI-100603,1,20.25,152,3.99,2025-05-19
7963,541,RESI-100607,2,9.98,80,1.29,2025-05-19
8196,563,SMALLCOMM-100629,4,8.21,0,0,2025-05-19
8672,594,COMM-100662,1,145.45,1348,28.07,2025-05-19
8746,598,RESI-100667,1,25.45,194,3.47,2025-05-19
8783,600,COMM-100669,2,191.05,2128,38.58,2025-05-19
8836,602,RESI-100673,1,8.62,66,1.21,2025-05-19
8856,604,RESI-100675,3,5.76,95,2.98,2025-05-19
9039,614,SMALLCOMM-100687,1,283.01,1966,60.89,2025-05-19
9243,630,RESI-100703,1,11.06,90,2.03,2025-05-19
9411,640,SMALLCOMM-100713,4,3.64,0,0,2025-05-19
9524,649,COMM-100723,1,261.76,2320,27,2025-05-19
10243,696,RESI-100778,1,19.91,141,4.01,2025-05-19
10372,704,COMM-100787,2,456,4371,60.44,2025-05-19
10520,714,SMALLCOMM-100798,1,70.02,576,15.02,2025-05-19
10941,742,RESI-100830,1,14.81,111,1.57,2025-05-19
10998,746,SMALLCOMM-100834,1,298.58,2412,43.28,2025-05-19
11307,775,COMM-100864,1,262.07,2564,35.73,2025-05-19
11440,783,COMM-100873,2,291.96,2836,51.73,2025-05-19
11805,806,SMALLCOMM-100901,2,238.63,2254,25.65,2025-05-19
12437,850,RESI-100948,1,46.72,264,4.67,2025-05-19
13159,902,RESI-101003,2,22.92,135,3,2025-05-19
13194,906,RESI-101007,1,25.06,208,3.15,2025-05-19
13213,907,COMM-101008,1,173.79,1687,40.46,2025-05-19
13436,916,RESI-101022,2,20.82,173,2.28,2025-05-19
13660,930,SMALLCOMM-101039,1,184.45,1650,18.92,2025-05-19
13807,942,COMM-101051,1,371.47,4415,40.09,2025-05-19
14082,964,SMALLCOMM-101074,2,194.72,1398,32,2025-05-19
14099,965,RESI-101075,1,22.47,172,4.6,2025-05-19
14156,968,RESI-101078,2,7.66,53,1.16,2025-05-19
14193,969,COMM-101081,1,250.25,2684,47.94,2025-05-19
14340,979,RESI-101094,2,36.13,275,7.23,2025-05-19
14947,1021,RESI-101138,2,31.54,230,4.75,2025-05-19
15076,1030,RESI-101150,1,23.49,170,5.78,2025-05-19
15115,1033,RESI-101153,2,6.65,52,1.45,2025-05-19
15242,1040,RESI-101160,1,14.17,118,2.05,2025-05-19
15389,1050,RESI-101170,2,25.15,157,4.05,2025-05-19
15646,1068,RESI-101190,2,34.26,196,4.78,2025-05-19
16658,1138,COMM-101271,1,467.04,4873,87.57,2025-05-19
16972,1163,COMM-101302,4,33.8,0,0,2025-05-19
17599,1206,RESI-101347,2,31.58,244,6.17,2025-05-19
17617,1208,RESI-101349,2,21.2,141,3.57,2025-05-19
17673,1212,RESI-101354,2,35.76,219,6.63,2025-05-19
18224,1252,RESI-101398,1,16.01,130,3.56,2025-05-19
18282,1255,COMM-101401,2,416.2,4546,78.34,2025-05-19
18763,1281,RESI-101433,2,45.19,298,7.82,2025-05-19
19035,1299,RESI-101453,1,38.68,271,8.81,2025-05-19
19071,1302,RESI-101456,1,30.91,185,5.34,2025-05-19
19252,1314,COMM-101470,1,454.64,4925,52.84,2025-05-19
19361,1318,SMALLCOMM-101476,2,259.23,2154,41.72,2025-05-19
19710,1344,SMALLCOMM-101502,2,123.38,907,24.55,2025-05-19
19948,1359,RESI-101518,1,14.87,123,2.31,2025-05-19
19967,1360,RESI-101519,1,32.38,235,7.36,2025-05-19
20021,1364,SMALLCOMM-101525,1,203.16,1359,43.48,2025-05-19
20429,1392,RESI-101559,1,10.97,61,1.15,2025-05-19
20448,1393,SMALLCOMM-101560,1,328.4,2488,45.42,2025-05-19
20506,1396,RESI-101563,1,37.87,221,4.54,2025-05-19
20652,1403,SMALLCOMM-101572,1,234.69,1948,28.89,2025-05-19
20909,1424,RESI-101596,1,14.51,96,3.53,2025-05-19
21222,1444,COMM-101619,2,391.87,3546,56.29,2025-05-19
21239,1445,SMALLCOMM-101620,1,90.77,774,19,2025-05-19
21798,1484,COMM-101667,1,324.32,3299,44.66,2025-05-19
22242,1507,SMALLCOMM-101695,2,116.38,785,23.37,2025-05-19
22391,1513,RESI-101706,1,29.13,163,5.82,2025-05-19
22972,1556,SMALLCOMM-101751,2,222.44,1562,33.83,2025-05-19
23007,1560,COMM-101756,1,394.16,4467,67.49,2025-05-19
23116,1566,RESI-101763,2,11.08,70,2.57,2025-05-19
23261,1582,SMALLCOMM-101782,1,176.58,1243,22.44,2025-05-19
23334,1588,RESI-101788,2,30.83,228,3.76,2025-05-19
23462,1596,RESI-101797,1,36.9,219,6.22,2025-05-19
23518,1599,RESI-101800,1,17.13,104,1.72,2025-05-19
23630,1607,RESI-101809,1,35.97,201,6.48,2025-05-19
24253,1643,RESI-101851,1,17.31,143,3.8,2025-05-19
24492,1663,COMM-101874,1,275.91,2908,39,2025-05-19
24600,1672,SMALLCOMM-101883,1,280.76,1993,62.77,2025-05-19
24843,1689,RESI-101902,1,15.15,116,1.88,2025-05-19
25119,1704,RESI-101918,1,18.22,107,2.3,2025-05-19
25652,1738,SMALLCOMM-101959,1,135.11,1130,29.85,2025-05-19
25910,1757,RESI-101979,2,35.74,222,4.62,2025-05-19
26112,1769,SMALLCOMM-101991,1,197.39,1374,49.2,2025-05-19
26131,1770,RESI-101992,2,32.9,184,3.61,2025-05-19
26502,1795,COMM-102020,2,215.01,2584,42.53,2025-05-19
26703,1805,COMM-102034,1,292.67,2627,42.12,2025-05-19
27406,1854,RESI-102085,1,14.69,99,1.55,2025-05-19
27570,1862,COMM-102095,1,102.35,1226,25.2,2025-05-19
27644,1867,COMM-102102,2,366.92,3395,85.73,2025-05-19
27715,1872,SMALLCOMM-102108,1,130.31,904,30,2025-05-19
28031,1891,SMALLCOMM-102129,2,118.22,823,26.31,2025-05-19
28124,1903,COMM-102141,2,286.75,3325,55.57,2025-05-19
28309,1915,RESI-102157,1,18.93,115,4.2,2025-05-19
28328,1917,RESI-102159,4,1.29,0,0,2025-05-19
28384,1921,RESI-102163,1,41.31,279,5.69,2025-05-19
28420,1923,RESI-102165,1,39.79,281,4.85,2025-05-19
28476,1927,COMM-102169,2,320.56,2684,42.02,2025-05-19
28550,1930,RESI-102173,2,15.6,103,3.58,2025-05-19
28605,1934,RESI-102177,2,21.48,165,2.26,2025-05-19
28641,1937,RESI-102180,2,34.32,199,5.76,2025-05-19
29193,1970,RESI-102221,2,20.25,127,4.85,2025-05-19
29246,1974,SMALLCOMM-102225,1,220.8,1676,41.75,2025-05-19
29355,1986,RESI-102237,1,15.53,111,3.29,2025-05-19
29502,1997,RESI-102249,1,16.24,134,3.08,2025-05-19
30505,2070,COMM-102332,1,285.58,2715,48.45,2025-05-19
30763,2084,COMM-102351,1,220.29,2292,32.23,2025-05-19
30894,2092,RESI-102359,1,40.61,298,5.28,2025-05-19
31150,2109,RESI-102378,1,26.59,157,5.5,2025-05-19
31297,2121,COMM-102390,2,241.85,2869,24.57,2025-05-19
31389,2128,RESI-102397,2,39.4,246,5.79,2025-05-19
31514,2139,SMALLCOMM-102409,1,148.21,1107,25.17,2025-05-19
31552,2141,RESI-102411,2,20.4,118,2.37,2025-05-19
31571,2142,RESI-102412,2,45.22,291,8.21,2025-05-19
31774,2157,SMALLCOMM-102431,2,158.87,1308,38.23,2025-05-19
31828,2164,SMALLCOMM-102438,2,203.7,1870,22.55,2025-05-19
32049,2183,RESI-102457,1,25.52,210,6.33,2025-05-19
32286,2202,RESI-102477,1,8.94,55,1.82,2025-05-19
32323,2204,RESI-102479,2,32.47,257,3.8,2025-05-19
32543,2229,RESI-102504,1,37.97,295,7.69,2025-05-19
32712,2238,RESI-102516,1,40.38,242,7.35,2025-05-19
32732,2240,RESI-102518,1,14.77,122,2.7,2025-05-19
32805,2246,COMM-102524,1,347.84,4079,40,2025-05-19
32990,2261,SMALLCOMM-102539,2,176.05,1564,35.27,2025-05-19
33160,2271,RESI-102549,2,12.4,94,1.69,2025-05-19
33325,2279,RESI-102559,2,10.39,65,2.11,2025-05-19
33398,2287,RESI-102567,1,18.81,153,3.73,2025-05-19
33600,2299,COMM-102579,2,135.32,1235,31.66,2025-05-19
33982,2328,RESI-102611,1,11.44,77,2.33,2025-05-19
34057,2336,RESI-102619,2,26.56,193,5.61,2025-05-19
34608,2375,RESI-102661,1,41.23,273,7.77,2025-05-19
34793,2385,RESI-102673,1,19.84,122,3.56,2025-05-19
34922,2392,COMM-102682,2,443.27,3777,102.53,2025-05-19
35016,2400,COMM-102690,1,326.61,3660,73.26,2025-05-19
35235,2414,SMALLCOMM-102709,4,17.71,0,0,2025-05-19
35643,2444,RESI-102741,2,13.24,82,1.58,2025-05-19
35699,2446,COMM-102744,2,386.37,4264,76.85,2025-05-19
35902,2462,RESI-102762,2,11.56,71,2.3,2025-05-19
36229,2485,RESI-102786,1,23.27,163,5.76,2025-05-19
36839,2525,SMALLCOMM-102830,3,50.76,1701,40.82,2025-05-19
37202,2551,SMALLCOMM-102862,1,241.45,1788,49.05,2025-05-19
37588,2577,SMALLCOMM-102888,1,242.45,1869,35.18,2025-05-19
37702,2587,SMALLCOMM-102898,2,117.13,814,23.64,2025-05-19
38277,2626,RESI-102944,2,13.63,85,3.33,2025-05-19
38586,2649,SMALLCOMM-102971,1,162.74,1419,18.43,2025-05-19
38604,2650,RESI-102972,1,44.93,266,9.25,2025-05-19
38624,2651,RESI-102973,2,23.18,156,2.97,2025-05-19
38842,2666,SMALLCOMM-102990,4,13.52,0,0,2025-05-19
38843,2666,SMALLCOMM-102990,1,322.13,2412,60.42,2025-05-19
38934,2673,COMM-102998,2,392.62,4512,82.23,2025-05-19
39045,2684,SMALLCOMM-103009,2,315.67,2121,34.75,2025-05-19
39231,2696,RESI-103021,2,18.79,136,3.73,2025-05-19
39248,2698,SMALLCOMM-103023,1,298.44,2077,41.03,2025-05-19
40288,2767,RESI-103107,1,32.13,192,7.36,2025-05-19
40895,2807,SMALLCOMM-103152,2,178.25,1577,24.43,2025-05-19
41042,2816,SMALLCOMM-103163,2,199.14,1651,21.87,2025-05-19
41153,2822,SMALLCOMM-103169,2,323.65,2485,54.66,2025-05-19
41478,2848,SMALLCOMM-103196,1,204.31,1889,49.61,2025-05-19
41606,2855,RESI-103203,1,36.82,238,5.1,2025-05-19
41717,2861,RESI-103211,1,14.69,103,1.86,2025-05-19
41883,2874,RESI-103225,2,32.3,208,4.94,2025-05-19
42117,2889,COMM-103242,4,18.42,0,0,2025-05-19
42268,2896,RESI-103251,2,23.5,145,3.57,2025-05-19
42341,2906,COMM-103262,1,491.14,4294,102.8,2025-05-19
42818,2945,RESI-103303,1,33.15,262,7.04,2025-05-19
42856,2947,RESI-103305,2,39.76,260,6.8,2025-05-19
42967,2953,SMALLCOMM-103311,1,238.24,1616,29.5,2025-05-19
43353,2983,RESI-103347,1,17.55,102,3.17,2025-05-19
43594,3000,RESI-103365,1,33.86,225,5.28,2025-05-19
43962,3028,RESI-103396,1,10.06,74,1.64,2025-05-19
44484,3068,RESI-103437,1,27.33,208,4.48,2025-05-19
45147,3120,RESI-103492,1,15.75,114,1.73,2025-05-19
45775,3171,RESI-103544,1,39.33,231,6.61,2025-05-19
45831,3176,RESI-103549,1,28.89,200,6.9,2025-05-19
45904,3181,RESI-103555,1,24.67,188,4.17,2025-05-19
46107,3197,RESI-103574,1,21.85,136,2.39,2025-05-19
46456,3218,RESI-103601,1,13.07,81,1.86,2025-05-19
46529,3224,SMALLCOMM-103608,1,231.06,2117,48.91,2025-05-19
46754,3242,COMM-103628,1,159.29,1347,29.85,2025-05-19
46773,3244,COMM-103630,2,309.05,2962,75.81,2025-05-19
47609,3298,COMM-103695,3,37.72,1153,20.22,2025-05-19
47995,3329,SMALLCOMM-103726,2,235.68,2090,53.9,2025-05-19
48327,1310,RESI-106111,1,7.55,57,1.25,2025-05-19
48363,4419,RESI-106113,1,25.49,202,4.69,2025-05-19
48401,4488,RESI-106115,2,35.28,206,4.33,2025-05-19
48565,675,RESI-106124,3,6.8,253,6.31,2025-05-19
48876,3383,RESI-103782,1,18.18,109,2.18,2025-05-19
49064,3397,SMALLCOMM-103798,1,166.29,1130,33.23,2025-05-19
49466,3424,COMM-103829,2,222.06,2081,41.5,2025-05-19
50090,3466,RESI-103876,1,13,74,1.91,2025-05-19
50493,3498,SMALLCOMM-103913,1,256.4,1931,41.18,2025-05-19
50791,3518,SMALLCOMM-103933,4,23.22,0,0,2025-05-19
51072,3534,SMALLCOMM-103950,2,116.8,1088,28.56,2025-05-19
51237,3543,SMALLCOMM-103960,1,261.64,1918,61.97,2025-05-19
51388,3552,COMM-103972,4,24.3,0,0,2025-05-19
51462,3558,SMALLCOMM-103978,4,8.12,0,0,2025-05-19
51721,3578,COMM-103998,2,430.24,3935,76.62,2025-05-19
52049,3595,RESI-104023,1,25.32,165,2.87,2025-05-19
52085,3598,RESI-104026,1,9.1,61,0.95,2025-05-19
52139,3601,COMM-104029,1,125.73,1196,27.31,2025-05-19
52399,3615,SMALLCOMM-104046,2,174.9,1365,35.59,2025-05-19
52434,3618,RESI-104049,1,12.26,91,2.57,2025-05-19
52453,3620,RESI-104051,1,37.22,232,8.5,2025-05-19
52763,3642,RESI-104073,1,23.95,181,4.85,2025-05-19
52983,3659,RESI-104092,1,18.25,122,3.22,2025-05-19
53151,3676,RESI-104110,1,31.73,241,6.81,2025-05-19
54166,3745,RESI-104191,1,12.54,95,3,2025-05-19
54350,3758,RESI-104204,2,18.01,105,2.64,2025-05-19
54753,3786,RESI-104236,1,35.37,232,7.05,2025-05-19
54771,3787,RESI-104237,1,35.7,258,7.56,2025-05-19
54826,3791,RESI-104241,1,25.74,154,5.75,2025-05-19
55542,3842,RESI-104300,2,20.11,131,4.41,2025-05-19
55579,3844,RESI-104302,2,40.63,265,9.61,2025-05-19
55597,3846,SMALLCOMM-104304,2,183.25,1411,34.3,2025-05-19
55766,3855,RESI-104317,1,22.27,168,4.95,2025-05-19
56391,3902,COMM-104366,2,200.79,1682,27.41,2025-05-19
57350,3973,RESI-104442,2,33.4,224,7.07,2025-05-19
57830,4009,COMM-104484,1,269.49,3319,40.33,2025-05-19
57849,4011,RESI-104486,2,26.53,172,2.67,2025-05-19
57956,4018,SMALLCOMM-104494,4,12.17,0,0,2025-05-19
58140,4030,RESI-104509,2,23.68,192,3.42,2025-05-19
58269,4039,COMM-104519,1,396.72,3637,77.36,2025-05-19
58419,4045,RESI-104529,2,50.41,298,12.2,2025-05-19
58806,4073,RESI-104560,1,18.74,105,4.05,2025-05-19
59136,4096,RESI-104587,1,16.92,95,3.81,2025-05-19
59358,4109,COMM-104601,1,117.36,1394,28.09,2025-05-19
59780,4146,RESI-104643,2,14.79,90,3.45,2025-05-19
59888,4151,RESI-104649,1,41.88,300,8.11,2025-05-19
60111,4164,SMALLCOMM-104667,2,56.71,565,7.28,2025-05-19
60146,4166,SMALLCOMM-104669,1,271.84,2417,42.8,2025-05-19
60802,4207,RESI-104720,2,38.16,245,8.5,2025-05-19
61080,4227,SMALLCOMM-104747,2,157.9,1158,23.41,2025-05-19
61156,4236,RESI-104756,1,39.98,237,8.73,2025-05-19
61766,4272,RESI-104800,2,23.88,148,4.28,2025-05-19
61949,4286,SMALLCOMM-104816,1,84.61,655,10.81,2025-05-19
61986,4289,RESI-104819,1,19.31,112,3.3,2025-05-19
62138,4296,SMALLCOMM-104828,1,219.73,1664,22.38,2025-05-19
62213,4300,RESI-104832,2,9.15,55,1.78,2025-05-19
62491,4321,COMM-104855,1,279.54,3261,62.78,2025-05-19
63094,4355,COMM-104894,1,336.81,4180,49.22,2025-05-19
63550,4387,COMM-104926,1,528.48,4431,105.3,2025-05-19
63974,4415,COMM-104957,2,429.73,3762,93.98,2025-05-19
64176,4431,SMALLCOMM-104973,1,224.61,1782,46.64,2025-05-19
64231,4434,RESI-104976,1,27.38,204,2.85,2025-05-19
64306,4439,SMALLCOMM-104981,2,140.01,1119,23.6,2025-05-19
64454,4449,SMALLCOMM-104991,2,215.99,1469,28.15,2025-05-19
64508,4451,SMALLCOMM-104995,1,132.9,1221,26.2,2025-05-19
64544,4452,COMM-104997,1,237.19,2133,36.83,2025-05-19
64763,4467,COMM-105017,1,438.77,4096,106.04,2025-05-19
64980,4491,RESI-105041,1,12.73,73,2.66,2025-05-19
65016,4497,RESI-105047,1,42.8,284,5.18,2025-05-19
65052,4499,RESI-105049,1,14.76,92,2.71,2025-05-19
65125,4502,RESI-105054,2,35.8,234,8.6,2025-05-19
65455,4522,RESI-105078,2,9.49,57,1.39,2025-05-19
65619,4531,COMM-105090,2,330.6,3842,66.11,2025-05-19
65878,4552,SMALLCOMM-105113,2,142.94,977,15.41,2025-05-19
67074,4636,COMM-105210,1,191.66,2354,38.5,2025-05-19
67315,4649,RESI-105225,1,24.84,151,5.11,2025-05-19
67869,4682,RESI-105263,2,15.88,91,3.69,2025-05-19
68237,4705,COMM-105290,1,196.56,2210,20.06,2025-05-19
68513,4727,RESI-105314,2,7.25,57,0.87,2025-05-19
69307,4783,COMM-105374,2,346.5,2987,76.1,2025-05-19
69544,4796,RESI-105387,2,11.15,79,1.91,2025-05-19
70404,4864,SMALLCOMM-105457,2,243.71,2286,56.31,2025-05-19
70773,4886,SMALLCOMM-105483,1,142.42,1358,34.75,2025-05-19
70849,4893,SMALLCOMM-105490,2,104.66,723,23.04,2025-05-19
71162,2020,RESI-105990,2,35.28,218,6.49,2025-05-19
71328,2438,RESI-105999,2,31.34,249,5.69,2025-05-19
71437,1937,RESI-106005,1,14.28,99,2,2025-05-19
71678,314,RESI-106018,2,39.45,299,7.3,2025-05-19
71955,4910,COMM-105507,1,381.12,3883,71.83,2025-05-19
72028,4914,RESI-105512,2,43.55,261,8.45,2025-05-19
72455,4941,RESI-105544,2,18.49,131,2.28,2025-05-19
72679,4954,RESI-105557,1,32.62,222,4.83,2025-05-19
